open,high,low,close,volume,datetime
139.1,139.3884,139.1,139.2,32420,1666198200000
139.18,139.3099,138.96,139.18,34820,1666198500000
139.1201,139.21,138.42,138.5016,59840,1666198800000
138.49,138.7993,138.3534,138.655,41893,1666199100000
138.62,138.702,138.35,138.36,56953,1666199400000
138.33,138.53,138.135,138.195,47807,1666199700000
138.22,138.49,138.22,138.42,27499,1666200000000
138.42,138.62,138.3,138.32,33227,1666200300000
138.31,138.54,138.2592,138.3,28511,1666200600000
138.3,138.46,138.22,138.295,24458,1666200900000
138.295,138.56,138.23,138.545,11862,1666201200000
138.5494,138.5995,138.21,138.2715,29219,1666201500000
138.285,138.46,138.14,138.35,24806,1666201800000
138.43,138.51,138.12,138.295,22671,1666202100000
138.315,138.77,138.2,138.69,30854,1666202400000
138.67,139.0,138.534,138.7716,36655,1666202700000
138.795,138.979,138.64,138.8,29892,1666203000000
138.8299,138.92,138.6,138.636,19832,1666203300000
138.62,138.6399,138.39,138.45,33407,1666203600000
138.454,138.71,138.42,138.695,60370,1666203900000
138.73,138.73,138.4512,138.54,15150,1666204200000
138.545,138.58,138.3,138.35,20842,1666204500000
138.35,138.42,138.17,138.17,21330,1666204800000
138.19,138.33,138.09,138.14,28223,1666205100000
138.08,138.21,138.06,138.13,46868,1666205400000
138.12,138.29,138.065,138.185,29910,1666205700000
138.1301,138.43,138.06,138.125,45205,1666206000000
138.12,138.3,137.94,138.3,44535,1666206300000
138.32,138.45,138.235,138.32,42744,1666206600000
138.29,138.715,138.257,138.56,22947,1666206900000
138.545,138.62,138.36,138.36,38953,1666207200000
138.3722,138.43,138.17,138.22,38376,1666207500000
138.21,138.26,138.02,138.15,24889,1666207800000
138.13,138.17,137.975,137.975,36033,1666208100000
138.0,138.2401,137.99,138.0401,46281,1666208400000
138.12,138.24,137.87,138.1,59922,1666208700000
138.07,138.31,137.9702,138.27,82917,1666209000000
138.25,138.53,138.18,138.45,190405,1666209300000
138.45,138.9,137.77,137.77,870334,1666209600000
138.4,138.4,138.4,138.4,1700,1666210800000
138.0,138.0,138.0,138.0,1128,1666211100000
138.38,138.4,138.38,138.4,1100,1666211400000
138.7332,138.7332,138.7332,138.7332,200,1666211700000
138.5,138.5,138.39,138.39,859,1666212300000
138.39,138.39,138.39,138.39,1000,1666212600000
138.6,138.6,138.6,138.6,180,1666213800000
138.4,138.4,138.39,138.39,925,1666215300000
138.39,138.39,138.15,138.15,376,1666215600000
138.16,138.16,138.16,138.16,100,1666216800000
138.19,138.36,138.19,138.36,1098,1666218000000
138.49,138.49,138.49,138.49,602,1666218300000
138.12,138.38,138.12,138.38,528,1666219200000
138.2,138.2,138.2,138.2,1400,1666219500000
138.2,138.3,138.1,138.1,2050,1666219800000
138.0,138.0,138.0,138.0,100,1666220700000
138.1799,138.1799,138.0,138.0,1252,1666221600000
137.9,137.9,137.8999,137.9,717,1666221900000
137.75,137.75,137.75,137.75,1388,1666222200000
137.76,137.76,137.76,137.76,320,1666222800000
137.9,137.9,137.76,137.76,1500,1666223100000
137.76,137.76,137.76,137.76,670,1666223400000
137.02,137.02,137.02,137.02,200,1666253400000
137.9,137.9,137.9,137.9,484,1666261800000
139.5,139.5,139.5,139.5,300,1666263000000
139.49,139.74,139.49,139.5,2664,1666263900000
139.5,139.5,139.5,139.5,200,1666264200000
139.65,139.75,139.65,139.75,595,1666264500000
139.6,139.6,139.59,139.6,857,1666265100000
139.3,139.3,139.3,139.3,100,1666265400000
139.48,139.48,139.48,139.48,430,1666265700000
139.2,139.2,139.2,139.2,460,1666266600000
139.3,139.349,139.3,139.349,550,1666266900000
139.35,139.35,138.735,138.735,250,1666267200000
139.08,139.08,139.08,139.08,200,1666267500000
139.08,139.21,139.08,139.21,400,1666267800000
139.27,139.27,139.08,139.08,1200,1666268100000
139.15,139.27,139.15,139.24,773,1666268400000
139.2,139.2,138.8,139.0,3690,1666268700000
